koma_id,img_path,kanji,page,position,koma,size_x,size_y,chara_num,whos,eyes,face_direction,place,background,serif_num_base,whos_s,serifs_base,onomatope,step,step1_inputer,step2_inputer,step3_inputer,serif_num,serifs,img_path_m,index
01-019-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-022-6.jpg,1,19,L,2,325,254,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-022-6.jpg,77
01-019-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-022-7.jpg,1,19,L,3,325,250,3.0,"唯,ゆ,縁,","デフォルメ,詳細,デフォルメ,","正面前,左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-022-7.jpg,78
01-019-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-022-8.jpg,1,19,L,4,324,245,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,左向き前,正面前,",,,,,,,2.0,None,not_yet,not_yet,2.0,"うわ!,知らない!",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-022-8.jpg,79
01-020-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-1.jpg,1,20,R,1,325,245,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"知うなする,面な白んね",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-1.jpg,80
01-020-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-2.jpg,1,20,R,2,325,252,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,あちょっとアレな事言っていい?,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-2.jpg,81
01-020-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-3.jpg,1,20,R,3,325,250,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"そうじゃなくて知らない物を見て知っていくのが,面白いんだよ",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-3.jpg,82
01-020-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-4.jpg,1,20,R,4,324,245,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"誰だよ!,あははは",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-4.jpg,83
01-020-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-5.jpg,1,20,L,1,323,245,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"じゃココは?お,なんかどこもこわいな",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-5.jpg,84
01-020-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-6.jpg,1,20,L,2,324,253,1.0,"唯,","詳細,","左向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"私知らないお店入るマンだから,1,かっこいい",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-6.jpg,85
01-020-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-7.jpg,1,20,L,3,324,251,0.0,,,,,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-7.jpg,86
01-020-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-8.jpg,1,20,L,4,324,245,1.0,"唯,","デフォルメ,","左向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"マン!,ハイルマン",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-023-8.jpg,87
01-021-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-3.jpg,1,21,R,3,324,251,2.0,"唯,ゆ,","詳細,デフォルメ,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-3.jpg,88
01-021-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-4.jpg,1,21,R,4,350,242,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"しスマホちょーだい,泣きそうか!?,さは",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-4.jpg,89
01-021-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-7.jpg,1,21,L,3,326,251,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"ありがと!知らない町,明日からまたがんばる,さんか",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-7.jpg,90
01-021-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-8.jpg,1,21,L,4,325,242,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"もお客様にって言ってもらえるように…,ん?さんじゃない",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-024-8.jpg,91
01-022-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-1.jpg,1,22,R,1,333,272,2.0,"縁,唯,","デフォルメ,詳細,","正面前,右向き前,",,,,,,,2.0,None,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-1.jpg,92
01-022-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-2.jpg,1,22,R,2,340,278,2.0,"他,縁,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-2.jpg,93
01-022-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-3.jpg,1,22,R,3,326,250,2.0,"唯,ゆ,","詳細,詳細,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"今日あさウチにエアメール来てたよ!,おお!エアメール",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-3.jpg,94
01-022-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-4.jpg,1,22,R,4,326,245,2.0,"縁,唯,","デフォルメ,詳細,","右向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"あ!アレか,うんなんかてなった",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-4.jpg,95
01-022-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-5.jpg,1,22,L,1,335,271,2.0,"ゆ,唯,","デフォルメ,詳細,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-5.jpg,96
01-022-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-6.jpg,1,22,L,2,325,253,1.0,"唯,","デフォルメ,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-6.jpg,97
01-022-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-7.jpg,1,22,L,3,324,251,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"じゃアレは?あの…緑紫の,みどむら?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-7.jpg,98
01-022-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-8.jpg,1,22,L,4,325,246,2.0,"唯,ゆ,","デフォルメ,","背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"みどむらの…ヘルメール,誰?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-025-8.jpg,99
01-023-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-1.jpg,1,23,R,1,327,247,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"鬼からかカらカ?,鬼だね",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-1.jpg,100
01-023-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-2.jpg,1,23,R,2,327,255,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"わみどむら気持ちね,赤黒でもか",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-2.jpg,101
01-023-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-3.jpg,1,23,R,3,326,251,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"青がキレイなフェルメールって,青がキレイなフェルメールってのもあるけど,ほう…",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-3.jpg,102
01-023-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-4.jpg,1,23,R,4,326,246,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"どうんもいけますよ的な,おっけい",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-4.jpg,103
01-023-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-5.jpg,1,23,L,1,326,246,0.0,,,,,,,,,,2.0,yukari,not_yet,not_yet,3.0,"いけてたよ,ほんと?,やったー!",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-5.jpg,104
01-023-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-6.jpg,1,23,L,2,326,255,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"やっぱりこう出ちゃうよね教養があふれて,に",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-6.jpg,105
01-023-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-7.jpg,1,23,L,3,326,252,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"しとどの教養でもう襟元がべっちより,なんか食ってたの?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-7.jpg,106
01-023-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-8.jpg,1,23,L,4,325,247,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"青ーくなっ,なにし食ってた?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-026-8.jpg,107
01-024-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-1.jpg,1,24,R,1,327,247,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"食べてたの?,海味か",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-1.jpg,108
01-024-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-2.jpg,1,24,R,2,326,253,2.0,"ゆ,縁,","デフォルメ,詳細,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"青いスパゲッティー?,おっ,あ",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-2.jpg,109
01-024-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-3.jpg,1,24,R,3,326,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,右向き前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,食ったん?,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-3.jpg,110
01-024-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-4.jpg,1,24,R,4,325,245,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,詳細,","左向き前,右向き前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,教養を身につけるって意味の言い回し?,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-4.jpg,111
01-024-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-5.jpg,1,24,L,1,325,245,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"青いスパゲッティーを食べるって?,んうん,そうそう!かの…",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-5.jpg,112
01-024-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-6.jpg,1,24,L,2,325,252,3.0,"唯,ゆ,縁,","詳細,詳細,デフォルメ,","左向き前,正面前,左向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"まあウソだけど,は",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-6.jpg,113
01-024-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-7.jpg,1,24,L,3,324,250,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"全部?なんなんそのあり感,!うーんまあなんて言うか…",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-7.jpg,114
01-024-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-8.jpg,1,24,L,4,324,245,3.0,"唯,ゆ,縁,","詳細,デフォルメ,デフォルメ,","正面前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"私の教養のなせる業というか,なんなの?青いスパゲッティー食べたの?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-027-8.jpg,115
01-025-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-1.jpg,1,25,R,1,326,245,3.0,"縁,ゆ,唯,","デフォルメ,詳細,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,おはよ,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-1.jpg,116
01-025-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-2.jpg,1,25,R,2,325,253,0.0,,,,,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あなあ青いスパゲッティーを食べるって知ってる?,ん",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-2.jpg,117
01-025-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-3.jpg,1,25,R,3,326,250,3.0,"縁,ゆ,唯,","詳細,詳細,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-3.jpg,118
01-025-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-4.jpg,1,25,R,4,326,246,3.0,"縁,唯,ゆ,","デフォルメ,詳細,デフォルメ,","左向き前,正面前,左向き前,",,,,,,,2.0,yukari,not_yet,not_yet,4.0,"てたけど,省,言わないけど,ほん",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-4.jpg,119
01-025-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-5.jpg,1,25,L,1,326,246,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"教養を身につけるって意味の言葉だって,ん",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-5.jpg,120
01-025-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-6.jpg,1,25,L,2,325,253,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,ゆかそんな言葉ないん,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-6.jpg,121
01-025-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-7.jpg,1,25,L,3,326,250,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"あっ,ん",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-7.jpg,122
01-025-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-8.jpg,1,25,L,4,325,246,3.0,"ゆ,縁,唯,","デフォルメ,詳細,","背面,左向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,そっか…佳にしては決圭ってると思った,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-028-8.jpg,123
01-026-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-1.jpg,1,26,R,1,326,246,3.0,"ゆ,縁,唯,","詳細,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,は次のつぎは,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-1.jpg,124
01-026-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-2.jpg,1,26,R,2,325,252,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"なにするんだろな,走らないやつ!?,ん!",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-2.jpg,125
01-026-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-3.jpg,1,26,R,3,326,250,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"たこ焼き作りかな?,まあん",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-3.jpg,126
01-026-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-4.jpg,1,26,R,4,326,245,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"ああ,ちがうよ?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-4.jpg,127
01-026-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-5.jpg,1,26,L,1,325,246,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-5.jpg,128
01-026-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-6.jpg,1,26,L,2,324,252,2.0,"ゆ,縁,","詳細,デフォルメ,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"野球?,うーん求支",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-6.jpg,129
01-026-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-7.jpg,1,26,L,3,325,250,2.0,"ゆ,縁,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,ミートボールは?,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-7.jpg,130
01-026-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-8.jpg,1,26,L,4,324,245,3.0,"唯,縁,ゆ,","隠れ,デフォルメ,","背面,左向き前,右向き前,",,,,,,,2.0,None,not_yet,not_yet,3.0,"じゃあたこ焼きは?,球技?,料ね",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-029-8.jpg,131
01-027-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-1.jpg,1,27,R,1,325,246,2.0,"ゆ,縁,","デフォルメ,詳細,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,疲れたいの?,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-1.jpg,132
01-027-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-2.jpg,1,27,R,2,326,254,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,0.0,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-2.jpg,133
01-027-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-3.jpg,1,27,R,3,326,251,3.0,"ゆ,縁,唯,","詳細,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"入れる?,は",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-3.jpg,134
01-027-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-4.jpg,1,27,R,4,326,246,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"水,は,水か",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-4.jpg,135
01-027-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-5.jpg,1,27,L,1,324,247,2.0,"縁,唯,","デフォルメ,詳細,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-5.jpg,136
01-027-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-6.jpg,1,27,L,2,325,254,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,詳細,","左向き前,正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"小鳥なん?,うーん…",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-6.jpg,137
01-027-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-7.jpg,1,27,L,3,325,251,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,えっとねー六甲の良い水飲み,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-7.jpg,138
01-027-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-8.jpg,1,27,L,4,325,245,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,詳細,","正面前,右向き前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"ろっこ3つこ,ろっころっこ?,ろっころっこ?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-030-8.jpg,139
01-028-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-1.jpg,1,28,R,1,325,247,3.0,"ゆ,縁,唯,","詳細,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"青報,飲!妖怪!の水青,な妖なの怪ん?ブなム?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-1.jpg,140
01-028-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-2.jpg,1,28,R,2,325,254,3.0,"唯,縁,ゆ,","詳細,デフォルメ,詳細,","左向き前,右向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"水系のね,ああ水系いいね",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-2.jpg,141
01-028-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-3.jpg,1,28,R,3,325,251,2.0,"ゆ,唯,","詳細,詳細,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"じゃあなんか火の…輪入道とかは?,怖い怖い怖い…",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-3.jpg,142
01-028-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-4.jpg,1,28,R,4,325,245,0.0,,,,,,,,,,2.0,yui,not_yet,not_yet,4.0,"じゃあ1妖怪六甲の天然水飲み,好き,飲みたい,飲みたい?",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-4.jpg,143
01-028-5,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-5.jpg,1,28,L,1,324,247,3.0,"唯,ゆ,縁,","詳細,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"みんな!!?2,の",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-5.jpg,144
01-028-6,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-6.jpg,1,28,L,2,323,254,2.0,"唯,ゆ,","詳細,詳細,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"妖怪…,妖怪おっぱいし",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-6.jpg,145
01-028-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-7.jpg,1,28,L,3,323,252,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"おぱおぱ,おばおぱ",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-7.jpg,146
01-028-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-8.jpg,1,28,L,4,323,246,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","左向き前,背面,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"ぱ,ぱおば,おっっ妖",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-031-8.jpg,147
01-029-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-3.jpg,1,29,R,3,324,252,2.0,"唯,縁,","詳細,デフォルメ,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,お父さんお母さん,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-3.jpg,148
01-029-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-4.jpg,1,29,R,4,326,247,2.0,"唯,縁,","デフォルメ,デフォルメ,","左向き前,左向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"の,なんでだよ",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-4.jpg,149
01-029-7,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-7.jpg,1,29,L,3,326,252,2.0,"唯,縁,","詳細,デフォルメ,","左向き前,左向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あれ?ここって妖怪学校でしょ?,こわいよ",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-7.jpg,150
01-029-8,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-8.jpg,1,29,L,4,324,246,2.0,"唯,縁,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"大丈夫あの夜間だけね,え!,2",/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-032-8.jpg,151
01-030-1,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-1.jpg,1,30,R,1,326,246,0.0,,,,,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-1.jpg,152
01-030-2,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-2.jpg,1,30,R,2,325,252,3.0,"ゆ,縁,唯,","詳細,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-2.jpg,153
01-030-3,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-3.jpg,1,30,R,3,324,249,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,詳細,","正面前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-3.jpg,154
01-030-4,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-4.jpg,1,30,R,4,325,245,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu01/koma/th_image-033-4.jpg,155
